table_schema,table_name,column_name,description
dev_hotel_sales,nihrm__FunctionRoomGroup__c,LastModifiedDate,
dev_hotel_sales,nihrm__FunctionRoomGroupComponent__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventClassification__c,LastModifiedDate,
dev_hotel_sales,nihrm__VolumeContract__c,LastModifiedDate,
dev_hotel_sales,nihrm__PmsRoomNight__c,LastModifiedDate,
dev_hotel_sales,nihrm__ReservationNight__c,LastModifiedDate,
dev_hotel_sales,nihrm__Channel__c,LastModifiedDate,
dev_hotel_sales,nihrm__Booking__c,LastModifiedDate,
dev_hotel_sales,sertifisem__DataMapItem__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingContact__c,LastModifiedDate,
dev_hotel_sales,nihrm__OtherIncome__c,LastModifiedDate,
dev_hotel_sales,nihrm__Reservation__c,LastModifiedDate,
dev_hotel_sales,nihrm__Transaction__c,LastModifiedDate,
dev_hotel_sales,nihrm__PicklistMapping__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventItemAlternatePrice__c,LastModifiedDate,
dev_hotel_sales,nihrm__VolumeContractPickup__c,LastModifiedDate,
dev_hotel_sales,nihrm__PackageEvent__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventItem__c,LastModifiedDate,
dev_hotel_sales,nihrm__ChannelLocation__c,LastModifiedDate,
dev_hotel_sales,nihrm__SiteRateCode__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventPackageItem__c,LastModifiedDate,
dev_hotel_sales,nihrm__RoomBlockRevenue__c,LastModifiedDate,
dev_hotel_sales,nihrm__Site__c,LastModifiedDate,
dev_hotel_sales,nihrm__Location__c,LastModifiedDate,
dev_hotel_sales,nihrm__CustomMapping__c,LastModifiedDate,
dev_hotel_sales,sertifisem__DataMap__c,LastModifiedDate,
dev_hotel_sales,nihrm__RateCode__c,LastModifiedDate,
dev_hotel_sales,nihrm__SalesGoal__c,LastModifiedDate,
dev_hotel_sales,nihrm__VolumeContractContact__c,LastModifiedDate,
dev_hotel_sales,nihrm__Item__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventPackageRevenueBreakdown__c,LastModifiedDate,
dev_hotel_sales,nihrm__RevenueClassificationJunction__c,LastModifiedDate,
dev_hotel_sales,nihrm__RoomblockPackage__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventItemRevenueBreakdown__c,LastModifiedDate,
dev_hotel_sales,nihrm__Inquiry__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingPostedRevenue__c,LastModifiedDate,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingRoomNight__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingInquiry__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventFunctionroomDate__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingPackage__c,LastModifiedDate,
dev_hotel_sales,nihrm__SetupValue__c,LastModifiedDate,
dev_hotel_sales,nihrm__EIRevBreakdownAlternatePrice__c,LastModifiedDate,
dev_hotel_sales,nihrm__BookingRoomBlock__c,LastModifiedDate,
dev_hotel_sales,nihrm__EventClassificationItem__c,LastModifiedDate,
dev_hotel_sales,nihrm__SiteFunctionRoomSetup__c,LastModifiedDate,
dev_hotel_sales,nihrm__PmsRoomBlock__c,LastModifiedDate,
dev_hotel_sales,nihrm__RevenueClassification__c,LastReferencedDate,
dev_hotel_sales,nihrm__EventClassification__c,LastReferencedDate,
dev_hotel_sales,nihrm__VolumeContract__c,LastReferencedDate,
dev_hotel_sales,nihrm__Channel__c,LastReferencedDate,
dev_hotel_sales,nihrm__Booking__c,LastReferencedDate,
dev_hotel_sales,nihrm__Reservation__c,LastReferencedDate,
dev_hotel_sales,nihrm__Transaction__c,LastReferencedDate,
dev_hotel_sales,nihrm__EventItem__c,LastReferencedDate,
dev_hotel_sales,nihrm__ChannelLocation__c,LastReferencedDate,
dev_hotel_sales,nihrm__Location__c,LastReferencedDate,
dev_hotel_sales,sertifisem__DataMap__c,LastReferencedDate,
dev_hotel_sales,nihrm__Item__c,LastReferencedDate,
dev_hotel_sales,nihrm__Inquiry__c,LastReferencedDate,
dev_hotel_sales,nihrm__SetupValue__c,LastReferencedDate,
dev_hotel_sales,nihrm__BookingRoomBlock__c,LastReferencedDate,
dev_hotel_sales,nihrm__PmsRoomBlock__c,LastReferencedDate,
dev_hotel_sales,nihrm__RevenueClassification__c,LastViewedDate,
dev_hotel_sales,nihrm__EventClassification__c,LastViewedDate,
dev_hotel_sales,nihrm__VolumeContract__c,LastViewedDate,
dev_hotel_sales,nihrm__Channel__c,LastViewedDate,
dev_hotel_sales,nihrm__Booking__c,LastViewedDate,
dev_hotel_sales,nihrm__Reservation__c,LastViewedDate,
dev_hotel_sales,nihrm__Transaction__c,LastViewedDate,
dev_hotel_sales,nihrm__EventItem__c,LastViewedDate,
dev_hotel_sales,nihrm__ChannelLocation__c,LastViewedDate,
dev_hotel_sales,nihrm__Location__c,LastViewedDate,
dev_hotel_sales,sertifisem__DataMap__c,LastViewedDate,
dev_hotel_sales,nihrm__Item__c,LastViewedDate,
dev_hotel_sales,nihrm__Inquiry__c,LastViewedDate,
dev_hotel_sales,nihrm__SetupValue__c,LastViewedDate,
dev_hotel_sales,nihrm__BookingRoomBlock__c,LastViewedDate,
dev_hotel_sales,nihrm__PmsRoomBlock__c,LastViewedDate,
dev_hotel_sales,nihrm__VolumeContract__c,Low_Season_Rate_Deluxe_Room__c,
dev_hotel_sales,nihrm__VolumeContract__c,Low_Season_Rate__c,
dev_hotel_sales,nihrm__Location__c,Luxury_Privileges__c,
dev_hotel_sales,nihrm__Inquiry__c,NISC_Lost_Date__c,
dev_hotel_sales,nihrm__VolumeContractGuestroomType__c,Name,
dev_hotel_sales,nihrm__ChannelPackage__c,Name,
dev_hotel_sales,nihrm__BookingTax__c,Name,
dev_hotel_sales,nihrm__PackageItem__c,Name,
dev_hotel_sales,nihrm__FunctionRoomAlternatePrice__c,Name,
dev_hotel_sales,nihrm__BookingOtherIncome__c,Name,
dev_hotel_sales,nihrm__ChannelLocationItem__c,Name,
dev_hotel_sales,nihrm__RevenueClassification__c,Name,
dev_hotel_sales,nihrm__Package__c,Name,
dev_hotel_sales,nihrm__VolumeContractPeriod__c,Name,
dev_hotel_sales,nihrm__GuestroomType__c,Name,
dev_hotel_sales,nihrm__FunctionRoomGroup__c,Name,
dev_hotel_sales,nihrm__FunctionRoomGroupComponent__c,Name,
dev_hotel_sales,nihrm__EventClassification__c,Name,
dev_hotel_sales,nihrm__VolumeContract__c,Name,
dev_hotel_sales,nihrm__PmsRoomNight__c,Name,
dev_hotel_sales,nihrm__ReservationNight__c,Name,
dev_hotel_sales,nihrm__Channel__c,Name,
dev_hotel_sales,nihrm__Booking__c,Name,
dev_hotel_sales,sertifisem__DataMapItem__c,Name,
dev_hotel_sales,nihrm__BookingContact__c,Name,
dev_hotel_sales,nihrm__OtherIncome__c,Name,
dev_hotel_sales,nihrm__Reservation__c,Name,
dev_hotel_sales,nihrm__Transaction__c,Name,
dev_hotel_sales,nihrm__PicklistMapping__c,Name,
dev_hotel_sales,nihrm__EventItemAlternatePrice__c,Name,
dev_hotel_sales,nihrm__VolumeContractPickup__c,Name,
dev_hotel_sales,nihrm__PackageEvent__c,Name,
dev_hotel_sales,nihrm__EventItem__c,Name,
dev_hotel_sales,nihrm__ChannelLocation__c,Name,
dev_hotel_sales,nihrm__SiteRateCode__c,Name,
dev_hotel_sales,nihrm__EventPackageItem__c,Name,
dev_hotel_sales,nihrm__RoomBlockRevenue__c,Name,
dev_hotel_sales,nihrm__Site__c,Name,
dev_hotel_sales,nihrm__Location__c,Name,
dev_hotel_sales,nihrm__CustomMapping__c,Name,
dev_hotel_sales,sertifisem__DataMap__c,Name,
dev_hotel_sales,nihrm__RateCode__c,Name,
dev_hotel_sales,nihrm__SalesGoal__c,Name,
dev_hotel_sales,nihrm__VolumeContractContact__c,Name,
dev_hotel_sales,nihrm__Item__c,Name,
dev_hotel_sales,nihrm__EventPackageRevenueBreakdown__c,Name,
dev_hotel_sales,nihrm__RevenueClassificationJunction__c,Name,
dev_hotel_sales,nihrm__RoomblockPackage__c,Name,
dev_hotel_sales,nihrm__EventItemRevenueBreakdown__c,Name,
dev_hotel_sales,nihrm__Inquiry__c,Name,
dev_hotel_sales,nihrm__BookingPostedRevenue__c,Name,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__c,Name,
dev_hotel_sales,nihrm__BookingRoomNight__c,Name,
dev_hotel_sales,nihrm__BookingInquiry__c,Name,
dev_hotel_sales,nihrm__EventFunctionroomDate__c,Name,
dev_hotel_sales,nihrm__BookingPackage__c,Name,
dev_hotel_sales,nihrm__SetupValue__c,Name,
dev_hotel_sales,nihrm__EIRevBreakdownAlternatePrice__c,Name,
dev_hotel_sales,nihrm__BookingRoomBlock__c,Name,
dev_hotel_sales,nihrm__EventClassificationItem__c,Name,
dev_hotel_sales,nihrm__SiteFunctionRoomSetup__c,Name,
dev_hotel_sales,nihrm__PmsRoomBlock__c,Name,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__History,NewValue,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__History,OldValue,
dev_hotel_sales,nihrm__Booking__c,Onsite_Contact_Email__c,
dev_hotel_sales,nihrm__RevenueClassification__c,OwnerId,
dev_hotel_sales,nihrm__EventClassification__c,OwnerId,
dev_hotel_sales,nihrm__VolumeContract__c,OwnerId,
dev_hotel_sales,nihrm__Channel__c,OwnerId,
dev_hotel_sales,nihrm__Booking__c,OwnerId,
dev_hotel_sales,sertifisem__DataMapItem__c,OwnerId,
dev_hotel_sales,nihrm__Reservation__c,OwnerId,
dev_hotel_sales,nihrm__Transaction__c,OwnerId,
dev_hotel_sales,nihrm__Site__c,OwnerId,
dev_hotel_sales,nihrm__Location__c,OwnerId,
dev_hotel_sales,sertifisem__DataMap__c,OwnerId,
dev_hotel_sales,nihrm__RateCode__c,OwnerId,
dev_hotel_sales,nihrm__Item__c,OwnerId,
dev_hotel_sales,nihrm__RevenueClassificationJunction__c,OwnerId,
dev_hotel_sales,nihrm__RoomblockPackage__c,OwnerId,
dev_hotel_sales,nihrm__Inquiry__c,OwnerId,
dev_hotel_sales,nihrm__SetupValue__c,OwnerId,
dev_hotel_sales,nihrm__BookingRoomBlock__c,OwnerId,
dev_hotel_sales,nihrm__PmsRoomBlock__c,OwnerId,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__History,ParentId,
dev_hotel_sales,nihrm__VolumeContractPeriod__c,Percent_Off_Bar__c,
dev_hotel_sales,nihrm__Booking__c,Priority_Guests__c,
dev_hotel_sales,nihrm__EventClassification__c,RecordTypeId,
dev_hotel_sales,nihrm__EventItem__c,RecordTypeId,
dev_hotel_sales,nihrm__SalesGoal__c,RecordTypeId,
dev_hotel_sales,nihrm__Item__c,RecordTypeId,
dev_hotel_sales,nihrm__Inquiry__c,RecordTypeId,
dev_hotel_sales,nihrm__SetupValue__c,RecordTypeId,
dev_hotel_sales,nihrm__Booking__c,Room_Drops__c,
dev_hotel_sales,nihrm__Location__c,Sales_Tax__c,
dev_hotel_sales,nihrm__Inquiry__c,Second_Agency_CommissionPercentage__c,
dev_hotel_sales,nihrm__Booking__c,Second_Agency_Commission_Percent__c,
dev_hotel_sales,nihrm__Booking__c,Second_Agency_Commission__c,
dev_hotel_sales,nihrm__Inquiry__c,Second_Agency_Commission__c,
dev_hotel_sales,nihrm__Booking__c,Second_Agency_IATA__c,
dev_hotel_sales,nihrm__Inquiry__c,Second_Agency_IATA__c,
dev_hotel_sales,nihrm__Booking__c,Second_Agency_Name__c,
dev_hotel_sales,nihrm__Inquiry__c,Second_Agency_Name__c,
dev_hotel_sales,nihrm__Booking__c,Second_Agent_Name__c,
dev_hotel_sales,nihrm__Inquiry__c,Second_Agent_Name__c,
dev_hotel_sales,nihrm__Booking__c,Secondary_Lead_Source__c,
dev_hotel_sales,nihrm__Inquiry__c,Secondary_Lead_Source__c,
dev_hotel_sales,nihrm__Booking__c,Secondary_Lead_Sourcev2__c,
dev_hotel_sales,nihrm__Booking__c,Security__c,
dev_hotel_sales,nihrm__PicklistMapping__c,SetupOwnerId,
dev_hotel_sales,nihrm__VolumeContractGuestroomType__c,SystemModstamp,
dev_hotel_sales,nihrm__ChannelPackage__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingTax__c,SystemModstamp,
dev_hotel_sales,nihrm__PackageItem__c,SystemModstamp,
dev_hotel_sales,nihrm__FunctionRoomAlternatePrice__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingOtherIncome__c,SystemModstamp,
dev_hotel_sales,nihrm__ChannelLocationItem__c,SystemModstamp,
dev_hotel_sales,nihrm__RevenueClassification__c,SystemModstamp,
dev_hotel_sales,nihrm__Package__c,SystemModstamp,
dev_hotel_sales,nihrm__VolumeContractPeriod__c,SystemModstamp,
dev_hotel_sales,nihrm__GuestroomType__c,SystemModstamp,
dev_hotel_sales,nihrm__FunctionRoomGroup__c,SystemModstamp,
dev_hotel_sales,nihrm__FunctionRoomGroupComponent__c,SystemModstamp,
dev_hotel_sales,nihrm__EventClassification__c,SystemModstamp,
dev_hotel_sales,nihrm__VolumeContract__c,SystemModstamp,
dev_hotel_sales,nihrm__PmsRoomNight__c,SystemModstamp,
dev_hotel_sales,nihrm__ReservationNight__c,SystemModstamp,
dev_hotel_sales,nihrm__Channel__c,SystemModstamp,
dev_hotel_sales,nihrm__Booking__c,SystemModstamp,
dev_hotel_sales,sertifisem__DataMapItem__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingContact__c,SystemModstamp,
dev_hotel_sales,nihrm__OtherIncome__c,SystemModstamp,
dev_hotel_sales,nihrm__Reservation__c,SystemModstamp,
dev_hotel_sales,nihrm__Transaction__c,SystemModstamp,
dev_hotel_sales,nihrm__PicklistMapping__c,SystemModstamp,
dev_hotel_sales,nihrm__EventItemAlternatePrice__c,SystemModstamp,
dev_hotel_sales,nihrm__VolumeContractPickup__c,SystemModstamp,
dev_hotel_sales,nihrm__PackageEvent__c,SystemModstamp,
dev_hotel_sales,nihrm__EventItem__c,SystemModstamp,
dev_hotel_sales,nihrm__ChannelLocation__c,SystemModstamp,
dev_hotel_sales,nihrm__SiteRateCode__c,SystemModstamp,
dev_hotel_sales,nihrm__EventPackageItem__c,SystemModstamp,
dev_hotel_sales,nihrm__RoomBlockRevenue__c,SystemModstamp,
dev_hotel_sales,nihrm__Site__c,SystemModstamp,
dev_hotel_sales,nihrm__Location__c,SystemModstamp,
dev_hotel_sales,nihrm__CustomMapping__c,SystemModstamp,
dev_hotel_sales,sertifisem__DataMap__c,SystemModstamp,
dev_hotel_sales,nihrm__RateCode__c,SystemModstamp,
dev_hotel_sales,nihrm__SalesGoal__c,SystemModstamp,
dev_hotel_sales,nihrm__VolumeContractContact__c,SystemModstamp,
dev_hotel_sales,nihrm__Item__c,SystemModstamp,
dev_hotel_sales,nihrm__EventPackageRevenueBreakdown__c,SystemModstamp,
dev_hotel_sales,nihrm__RevenueClassificationJunction__c,SystemModstamp,
dev_hotel_sales,nihrm__RoomblockPackage__c,SystemModstamp,
dev_hotel_sales,nihrm__EventItemRevenueBreakdown__c,SystemModstamp,
dev_hotel_sales,nihrm__Inquiry__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingPostedRevenue__c,SystemModstamp,
dev_hotel_sales,nihrm__ReservationOtherIncomeDay__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingRoomNight__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingInquiry__c,SystemModstamp,
dev_hotel_sales,nihrm__EventFunctionroomDate__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingPackage__c,SystemModstamp,
dev_hotel_sales,nihrm__SetupValue__c,SystemModstamp,
dev_hotel_sales,nihrm__EIRevBreakdownAlternatePrice__c,SystemModstamp,
dev_hotel_sales,nihrm__BookingRoomBlock__c,SystemModstamp,
dev_hotel_sales,nihrm__EventClassificationItem__c,SystemModstamp,
dev_hotel_sales,nihrm__SiteFunctionRoomSetup__c,SystemModstamp,
dev_hotel_sales,nihrm__PmsRoomBlock__c,SystemModstamp,
dev_hotel_sales,nihrm__Booking__c,Tertiary_Lead_Source__c,
dev_hotel_sales,nihrm__Inquiry__c,Tertiary_Lead_Source__c,
dev_hotel_sales,nihrm__Booking__c,Vendors_Contact_Information__c,
dev_hotel_sales,nihrm__VolumeContract__c,Volume_Contract_Pickup__c,
dev_hotel_sales,nihrm__VolumeContract__c,Volume_Contract_Sertifi_Setting__c,
dev_hotel_g4a,ga4_Events_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_EcommercePurchases_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_LandingPage_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_TechDetails_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_UserAcquisition_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_DemographicDetails_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_Promotions_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_TrafficAcquisition_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_Audiences_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_PagesAndScreens_281286275,_DATA_DATE,
dev_hotel_g4a,ga4_Events_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_EcommercePurchases_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_LandingPage_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_TechDetails_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_UserAcquisition_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_DemographicDetails_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_Promotions_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_TrafficAcquisition_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_Audiences_281286275,_LATEST_DATE,
dev_hotel_g4a,ga4_PagesAndScreens_281286275,_LATEST_DATE,
dev_hotel_g4a,p_ga4_DemographicDetails_281286275,activeUsers,The number of distinct users who visited your website or application.
dev_hotel_g4a,ga4_LandingPage_281286275,activeUsers,
dev_hotel_g4a,ga4_TechDetails_281286275,activeUsers,
dev_hotel_g4a,ga4_UserAcquisition_281286275,activeUsers,
dev_hotel_g4a,ga4_DemographicDetails_281286275,activeUsers,
dev_hotel_g4a,p_ga4_UserAcquisition_281286275,activeUsers,The number of distinct users who visited your website or application.
dev_hotel_g4a,p_ga4_LandingPage_281286275,activeUsers,The number of distinct users who visited your website or application.
dev_hotel_g4a,p_ga4_PagesAndScreens_281286275,activeUsers,The number of distinct users who visited your website or application.
dev_hotel_g4a,ga4_PagesAndScreens_281286275,activeUsers,
dev_hotel_g4a,p_ga4_TechDetails_281286275,activeUsers,The number of distinct users who visited your website or application.
dev_hotel_costar,MonthlyStar,adr,Average Dollar Rate
dev_hotel_costar,DayStar,adr,Average Dollar Rate (ADR) represents the average income generated per room sold during a given timeframe. It is determined by dividing the total room revenue by the number of rooms sold.
dev_hotel_analytics,demand_channel_mix_daily,adr,
dev_hotel_analytics,demand_segment_mix_daily,adr,
dev_hotel_analytics,vw_pace_roomtype,adr_forecast,The forecasted average daily rate for rooms.
dev_hotel_analytics,snap_pace_roomtype,adr_forecast,The forecasted Average Daily Rate (ADR) for the rooms.
dev_hotel_analytics,vw_pace_roomtype_current,adr_forecast,
dev_hotel_costar,MonthlyStar,adr_index,Average Dollar Rate Index
dev_hotel_costar,DayStar,adr_index,ADR Index measures a hotel's ADR performance relative to its competitive set. It shows whether a hotel is achieving a higher or lower average rate compared to its peers. This metric highlights how the hotel's pricing competitiveness has evolved compared to its competitive set.
dev_hotel_costar,MonthlyStar,adr_index_pct_chg,Average Dollar Rate Index Percentage Change
dev_hotel_costar,DayStar,adr_index_pct_chg,ADR Index Percentage Change represents the year-over-year variation in a hotel's ADR Index. This metric highlights how the hotel's pricing competitiveness has evolved compared to its competitive set.
dev_hotel_costar,MonthlyStar,adr_index_pct_chg_py,Average Dollar Rate Index Percentage Change Prior Year
dev_hotel_costar,DayStar,adr_index_pct_chg_py,ADR Index Percentage Change represents the year-over-year variation in a hotel's ADR Index. This metric highlights how the hotel's pricing competitiveness has evolved compared to its competitive set.
dev_hotel_costar,MonthlyStar,adr_index_pct_chg_ytd,Average Dollar Rate Index Percentage Change Year to Date
dev_hotel_costar,MonthlyStar,adr_index_pct_chg_ytd_py,Average Dollar Rate Index Percentage Change Year to Date Prior Year
dev_hotel_costar,MonthlyStar,adr_index_py,Average Dollar Rate Index Prior Year
dev_hotel_costar,DayStar,adr_index_py,ADR Index measures a hotel's ADR performance relative to its competitive set. It shows whether a hotel is achieving a higher or lower average rate compared to its peers. This metric highlights how the hotel's pricing competitiveness has evolved compared to its competitive set.
dev_hotel_costar,MonthlyStar,adr_index_ytd,Average Dollar Rate Index Year to Date
dev_hotel_costar,MonthlyStar,adr_index_ytd_py,Average Dollar Rate Index Year to Date Prior Year
dev_hotel_analytics,vw_ml_feature_90d,adr_otb,Calculated Average Daily Rate currently on the books.
dev_hotel_costar,MonthlyStar,adr_pct_chg,Average Dollar Rate Percentage Change
dev_hotel_costar,DayStar,adr_pct_chg,"ADR Percentage Change, showing the percentage change in ADR during a specific timeframe."
dev_hotel_costar,MonthlyStar,adr_pct_chg_py,Average Dollar Rate Percentage Change Prior Year
dev_hotel_costar,DayStar,adr_pct_chg_py,"ADR Percentage Change, showing the percentage change in ADR during a specific timeframe."
dev_hotel_costar,DayStar,adr_pct_chg_rank,"ADR Rank Percentage Change , shows the percentage change for the hotel's ranking position for ADR compared to its competitive set. A lower number (e.g., 1) indicates a higher ADR than peers."
dev_hotel_costar,DayStar,adr_pct_chg_rank_py,"ADR Rank Percentage Change , shows the percentage change for the hotel's ranking position for ADR compared to its competitive set. A lower number (e.g., 1) indicates a higher ADR than peers."
dev_hotel_costar,MonthlyStar,adr_pct_chg_ytd,Average Dollar Rate Percentage Change Year to Date
dev_hotel_costar,MonthlyStar,adr_pct_chg_ytd_py,Average Dollar Rate Percentage Change Year to Date Prior Year
dev_hotel_costar,MonthlyStar,adr_py,Average Dollar Rate Prior Year Actual
dev_hotel_costar,DayStar,adr_py,Average Dollar Rate (ADR) represents the average income generated per room sold during a given timeframe. It is determined by dividing the total room revenue by the number of rooms sold.
dev_hotel_costar,MonthlyStar,adr_rank,Average Dollar Rate Rank
dev_hotel_costar,DayStar,adr_rank,ADR Rank shows the hotel's ranking position in terms of Average Daily Rate (ADR) compared to its competitive set. It reflects whether the hotel is securing a higher or lower position relative to its competitors
dev_hotel_analytics,vw_demand_segment,adr_rank,
dev_hotel_analytics,snap_demand_property,adr_rank,Average Daily Rate Rank.
dev_hotel_analytics,snap_demand_segment,adr_rank,Average Daily Rate Rank.
dev_hotel_analytics,snap_demand_channel,adr_rank,Average Daily Rate Rank.
dev_hotel_analytics,demand_channel_mix_daily,adr_rank,
dev_hotel_analytics,demand_total_hotel_daily,adr_rank,
dev_hotel_analytics,snap_demand_property_totals,adr_rank,
dev_hotel_analytics,demand_segment_mix_daily,adr_rank,
dev_hotel_analytics,vw_demand_channel,adr_rank,
dev_hotel_costar,MonthlyStar,adr_rank_pct_chg,Average Dollar Rate Percentage Change Rank
dev_hotel_costar,MonthlyStar,adr_rank_pct_chg_py,Average Dollar Rate Percentage Change Rank Prior Year
dev_hotel_costar,MonthlyStar,adr_rank_pct_chg_ytd,Average Dollar Rate Percentage Change Rank Year to Date
dev_hotel_costar,MonthlyStar,adr_rank_pct_chg_ytd_py,Average Dollar Rate Percentage Change Rank Year to Date Prior Year
dev_hotel_analytics,snap_demand_property_totals,adr_rank_prior_year,
dev_hotel_costar,MonthlyStar,adr_rank_py,Average Dollar Rate Rank Prior Year
dev_hotel_costar,DayStar,adr_rank_py,ADR Rank shows the hotel's ranking position in terms of Average Daily Rate (ADR) compared to its competitive set. It reflects whether the hotel is securing a higher or lower position relative to its competitors
dev_hotel_analytics,snap_demand_property,adr_rank_py,Average Daily Rate Rank for the prior year.
dev_hotel_costar,MonthlyStar,adr_rank_ytd,Average Dollar Rate Rank Year to Date
dev_hotel_costar,MonthlyStar,adr_rank_ytd_py,Average Daily Rate Rank Year to Date
